"","sub","trial","rt","rtcs","rtc","expname","pictname","objnr","catnr","itnr","setpos","rep","simseq","aoa_set","homhet","setno","randrf"
"5231",13,250,510,"/",1,"aoa1","shawl.pla",24,6,116,3,4,2,2,2,15,4321
"5234",13,253,553,"/",1,"aoa1","pliers.pla",30,8,117,2,5,2,2,2,15,2413
"5235",13,254,596,"/",1,"aoa1","cherry.pla",17,5,117,3,5,2,2,2,15,2413
"5237",13,256,590,"/",1,"aoa1","cherry.pla",17,5,118,1,6,2,2,2,15,1342
"5238",13,257,532,"/",1,"aoa1","eagle.pla",28,7,118,2,6,2,2,2,15,1342
"5239",13,258,558,"/",1,"aoa1","pliers.pla",30,8,118,3,6,2,2,2,15,1342
"5240",13,259,599,"/",1,"aoa1","shawl.pla",24,6,118,4,6,2,2,2,15,1342
"5241",13,260,586,"/",1,"aoa1","eagle.pla",28,7,49,1,1,2,2,1,7,4213
"5242",13,261,572,"/",1,"aoa1","beetle.pla",26,7,49,2,1,2,2,1,7,4213
"5243",13,262,575,"/",1,"aoa1","camel.pla",25,7,49,3,1,2,2,1,7,4213
"5245",13,264,491,"/",1,"aoa1","beetle.pla",26,7,50,1,2,2,2,1,7,2341
"5246",13,265,501,"/",1,"aoa1","ostrich.pla",27,7,50,2,2,2,2,1,7,2341
"5247",13,266,491,"/",1,"aoa1","eagle.pla",28,7,50,3,2,2,2,1,7,2341
"5248",13,267,545,"/",1,"aoa1","camel.pla",25,7,50,4,2,2,2,1,7,2341
"5250",13,269,613,"/",1,"aoa1","camel.pla",25,7,51,2,3,2,2,1,7,3124
"5251",13,270,461,"/",1,"aoa1","beetle.pla",26,7,51,3,3,2,2,1,7,3124
"5253",13,272,572,"/",1,"aoa1","camel.pla",25,7,52,1,4,2,2,1,7,1432
"5254",13,273,399,"/",1,"aoa1","eagle.pla",28,7,52,2,4,2,2,1,7,1432
"5255",13,274,407,"/",1,"aoa1","ostrich.pla",27,7,52,3,4,2,2,1,7,1432
"5256",13,275,490,"/",1,"aoa1","beetle.pla",26,7,52,4,4,2,2,1,7,1432
"5257",13,276,516,"/",1,"aoa1","eagle.pla",28,7,53,1,5,2,2,1,7,4213
"5258",13,277,524,"/",1,"aoa1","beetle.pla",26,7,53,2,5,2,2,1,7,4213
"5259",13,278,503,"/",1,"aoa1","camel.pla",25,7,53,3,5,2,2,1,7,4213
"5260",13,279,510,"/",1,"aoa1","ostrich.pla",27,7,53,4,5,2,2,1,7,4213
"5261",13,280,498,"/",1,"aoa1","beetle.pla",26,7,54,1,6,2,2,1,7,2341
"5263",13,282,520,"/",1,"aoa1","eagle.pla",28,7,54,3,6,2,2,1,7,2341
"5264",13,283,568,"/",1,"aoa1","camel.pla",25,7,54,4,6,2,2,1,7,2341
"5265",13,284,525,"/",1,"aoa1","broom.pla",31,8,105,1,1,2,2,2,14,4123
"5266",13,285,478,"/",1,"aoa1","lettuce.pla",20,5,105,2,1,2,2,2,14,4123
"5267",13,286,510,"/",1,"aoa1","waistct.pla",22,6,105,3,1,2,2,2,14,4123
"5268",13,287,535,"/",1,"aoa1","camel.pla",25,7,105,4,1,2,2,2,14,4123
"5269",13,288,496,"/",1,"aoa1","waistct.pla",22,6,106,1,2,2,2,2,14,2431
"5270",13,289,469,"/",1,"aoa1","broom.pla",31,8,106,2,2,2,2,2,14,2431
"5271",13,290,555,"/",1,"aoa1","camel.pla",25,7,106,3,2,2,2,2,14,2431
"5272",13,291,503,"/",1,"aoa1","lettuce.pla",20,5,106,4,2,2,2,2,14,2431
"5273",13,292,566,"/",1,"aoa1","camel.pla",25,7,107,1,3,2,2,2,14,3214
"5274",13,293,509,"/",1,"aoa1","waistct.pla",22,6,107,2,3,2,2,2,14,3214
"5275",13,294,453,"/",1,"aoa1","lettuce.pla",20,5,107,3,3,2,2,2,14,3214
"5276",13,295,495,"/",1,"aoa1","broom.pla",31,8,107,4,3,2,2,2,14,3214
"5277",13,296,455,"/",1,"aoa1","lettuce.pla",20,5,108,1,4,2,2,2,14,1342
"5278",13,297,598,"/",1,"aoa1","camel.pla",25,7,108,2,4,2,2,2,14,1342
"5279",13,298,547,"/",1,"aoa1","broom.pla",31,8,108,3,4,2,2,2,14,1342
"5280",13,299,422,"/",1,"aoa1","waistct.pla",22,6,108,4,4,2,2,2,14,1342
"5281",13,300,583,"/",1,"aoa1","broom.pla",31,8,109,1,5,2,2,2,14,4231
"5282",13,301,447,"/",1,"aoa1","waistct.pla",22,6,109,2,5,2,2,2,14,4231
"5283",13,302,457,"/",1,"aoa1","camel.pla",25,7,109,3,5,2,2,2,14,4231
"5284",13,303,535,"/",1,"aoa1","lettuce.pla",20,5,109,4,5,2,2,2,14,4231
"5285",13,304,475,"/",1,"aoa1","waistct.pla",22,6,110,1,6,2,2,2,14,2314
"5286",13,305,529,"/",1,"aoa1","camel.pla",25,7,110,2,6,2,2,2,14,2314
"5288",13,307,540,"/",1,"aoa1","broom.pla",31,8,110,4,6,2,2,2,14,2314
"5289",13,308,465,"/",1,"aoa1","mitten.pla",21,6,41,1,1,2,2,1,6,1324
"5290",13,309,567,"/",1,"aoa1","tights.pla",23,6,41,2,1,2,2,1,6,1324
"5291",13,310,446,"/",1,"aoa1","waistct.pla",22,6,41,3,1,2,2,1,6,1324
"5292",13,311,448,"/",1,"aoa1","shawl.pla",24,6,41,4,1,2,2,1,6,1324
"5293",13,312,470,"/",1,"aoa1","waistct.pla",22,6,42,1,2,2,2,1,6,2413
"5294",13,313,542,"/",1,"aoa1","shawl.pla",24,6,42,2,2,2,2,1,6,2413
"5295",13,314,449,"/",1,"aoa1","mitten.pla",21,6,42,3,2,2,2,1,6,2413
"5296",13,315,477,"/",1,"aoa1","tights.pla",23,6,42,4,2,2,2,1,6,2413
"5297",13,316,510,"/",1,"aoa1","shawl.pla",24,6,43,1,3,2,2,1,6,4321
"5299",13,318,434,"/",1,"aoa1","waistct.pla",22,6,43,3,3,2,2,1,6,4321
"5300",13,319,453,"/",1,"aoa1","mitten.pla",21,6,43,4,3,2,2,1,6,4321
"5301",13,320,547,"/",1,"aoa1","tights.pla",23,6,44,1,4,2,2,1,6,3142
"5302",13,321,369,"/",1,"aoa1","mitten.pla",21,6,44,2,4,2,2,1,6,3142
"5303",13,322,504,"/",1,"aoa1","shawl.pla",24,6,44,3,4,2,2,1,6,3142
"5304",13,323,448,"/",1,"aoa1","waistct.pla",22,6,44,4,4,2,2,1,6,3142
"5305",13,324,421,"/",1,"aoa1","mitten.pla",21,6,45,1,5,2,2,1,6,1234
"5306",13,325,428,"/",1,"aoa1","waistct.pla",22,6,45,2,5,2,2,1,6,1234
"5307",13,326,490,"/",1,"aoa1","tights.pla",23,6,45,3,5,2,2,1,6,1234
"5308",13,327,501,"/",1,"aoa1","shawl.pla",24,6,45,4,5,2,2,1,6,1234
"5309",13,328,420,"/",1,"aoa1","tights.pla",23,6,46,1,6,2,2,1,6,3412
"5310",13,329,541,"/",1,"aoa1","shawl.pla",24,6,46,2,6,2,2,1,6,3412
"5311",13,330,400,"/",1,"aoa1","mitten.pla",21,6,46,3,6,2,2,1,6,3412
"5312",13,331,407,"/",1,"aoa1","waistct.pla",22,6,46,4,6,2,2,1,6,3412
"5313",13,334,459,"/",1,"aoa1","pepper.pla",18,5,33,1,1,2,2,1,5,2413
"5314",13,335,401,"/",1,"aoa1","lettuce.pla",20,5,33,2,1,2,2,1,5,2413
"5316",13,337,428,"/",1,"aoa1","onion.pla",19,5,33,4,1,2,2,1,5,2413
"5317",13,338,485,"/",1,"aoa1","cherry.pla",17,5,34,1,2,2,2,1,5,1324
"5318",13,339,472,"/",1,"aoa1","onion.pla",19,5,34,2,2,2,2,1,5,1324
"5319",13,340,444,"/",1,"aoa1","pepper.pla",18,5,34,3,2,2,2,1,5,1324
"5321",13,342,443,"/",1,"aoa1","onion.pla",19,5,35,1,3,2,2,1,5,3142
"5322",13,343,495,"/",1,"aoa1","cherry.pla",17,5,35,2,3,2,2,1,5,3142
"5323",13,344,426,"/",1,"aoa1","lettuce.pla",20,5,35,3,3,2,2,1,5,3142
"5325",13,346,640,"/",1,"aoa1","lettuce.pla",20,5,36,1,4,2,2,1,5,4231
"5327",13,348,468,"/",1,"aoa1","onion.pla",19,5,36,3,4,2,2,1,5,4231
"5328",13,349,519,"/",1,"aoa1","cherry.pla",17,5,36,4,4,2,2,1,5,4231
"5329",13,350,495,"/",1,"aoa1","pepper.pla",18,5,37,1,5,2,2,1,5,2143
"5331",13,352,429,"/",1,"aoa1","lettuce.pla",20,5,37,3,5,2,2,1,5,2143
"5332",13,353,431,"/",1,"aoa1","onion.pla",19,5,37,4,5,2,2,1,5,2143
"5333",13,354,542,"/",1,"aoa1","cherry.pla",17,5,38,1,6,2,2,1,5,1234
"5334",13,355,463,"/",1,"aoa1","pepper.pla",18,5,38,2,6,2,2,1,5,1234
"5335",13,356,439,"/",1,"aoa1","onion.pla",19,5,38,3,6,2,2,1,5,1234
"5336",13,357,638,"/",1,"aoa1","lettuce.pla",20,5,38,4,6,2,2,1,5,1234
"5337",13,358,448,"/",1,"aoa1","mitten.pla",21,6,97,1,1,2,2,2,13,2143
"5338",13,359,446,"/",1,"aoa1","onion.pla",19,5,97,2,1,2,2,2,13,2143
"5339",13,360,637,"/",1,"aoa1","spanner.pla",32,8,97,3,1,2,2,2,13,2143
"5340",13,361,587,"/",1,"aoa1","beetle.pla",26,7,97,4,1,2,2,2,13,2143
"5341",13,362,461,"/",1,"aoa1","spanner.pla",32,8,98,1,2,2,2,2,13,4231
"5342",13,363,460,"/",1,"aoa1","mitten.pla",21,6,98,2,2,2,2,2,13,4231
"5343",13,364,482,"/",1,"aoa1","beetle.pla",26,7,98,3,2,2,2,2,13,4231
"5344",13,365,427,"/",1,"aoa1","onion.pla",19,5,98,4,2,2,2,2,13,4231
"5346",13,367,593,"/",1,"aoa1","spanner.pla",32,8,99,2,3,2,2,2,13,3412
"5347",13,368,430,"/",1,"aoa1","onion.pla",19,5,99,3,3,2,2,2,13,3412
"5348",13,369,385,"/",1,"aoa1","mitten.pla",21,6,99,4,3,2,2,2,13,3412
"5349",13,370,417,"/",1,"aoa1","onion.pla",19,5,100,1,4,2,2,2,13,1324
"5350",13,371,341,"/",1,"aoa1","beetle.pla",26,7,100,2,4,2,2,2,13,1324
"5351",13,372,430,"/",1,"aoa1","mitten.pla",21,6,100,3,4,2,2,2,13,1324
"5352",13,373,625,"/",1,"aoa1","spanner.pla",32,8,100,4,4,2,2,2,13,1324
"5353",13,374,428,"/",1,"aoa1","mitten.pla",21,6,101,1,5,2,2,2,13,2413
"5354",13,375,530,"/",1,"aoa1","spanner.pla",32,8,101,2,5,2,2,2,13,2413
"5355",13,376,447,"/",1,"aoa1","onion.pla",19,5,101,3,5,2,2,2,13,2413
"5356",13,377,434,"/",1,"aoa1","beetle.pla",26,7,101,4,5,2,2,2,13,2413
"5357",13,378,413,"/",1,"aoa1","onion.pla",19,5,102,1,6,2,2,2,13,1234
"5358",13,379,369,"/",1,"aoa1","mitten.pla",21,6,102,2,6,2,2,2,13,1234
"5359",13,380,415,"/",1,"aoa1","beetle.pla",26,7,102,3,6,2,2,2,13,1234
"5360",13,381,505,"/",1,"aoa1","spanner.pla",32,8,102,4,6,2,2,2,13,1234
"5361",13,382,645,"/",1,"aoa1","pliers.pla",30,8,57,1,1,2,2,1,8,2431
"5362",13,383,472,"/",1,"aoa1","spanner.pla",32,8,57,2,1,2,2,1,8,2431
"5363",13,384,446,"/",1,"aoa1","broom.pla",31,8,57,3,1,2,2,1,8,2431
"5364",13,385,448,"/",1,"aoa1","chisel.pla",29,8,57,4,1,2,2,1,8,2431
"5365",13,386,542,"/",1,"aoa1","spanner.pla",32,8,58,1,2,2,2,1,8,4213
"5366",13,387,515,"/",1,"aoa1","pliers.pla",30,8,58,2,2,2,2,1,8,4213
"5367",13,388,505,"/",1,"aoa1","chisel.pla",29,8,58,3,2,2,2,1,8,4213
"5368",13,389,454,"/",1,"aoa1","broom.pla",31,8,58,4,2,2,2,1,8,4213
"5369",13,390,520,"/",1,"aoa1","pliers.pla",30,8,59,1,3,2,2,1,8,2134
"5370",13,391,542,"/",1,"aoa1","chisel.pla",29,8,59,2,3,2,2,1,8,2134
"5371",13,392,467,"/",1,"aoa1","broom.pla",31,8,59,3,3,2,2,1,8,2134
"5372",13,393,554,"/",1,"aoa1","spanner.pla",32,8,59,4,3,2,2,1,8,2134
"5373",13,394,573,"/",1,"aoa1","chisel.pla",29,8,60,1,4,2,2,1,8,1243
"5374",13,395,528,"/",1,"aoa1","pliers.pla",30,8,60,2,4,2,2,1,8,1243
"5375",13,396,589,"/",1,"aoa1","spanner.pla",32,8,60,3,4,2,2,1,8,1243
"5376",13,397,472,"/",1,"aoa1","broom.pla",31,8,60,4,4,2,2,1,8,1243
"5377",13,398,479,"/",1,"aoa1","spanner.pla",32,8,61,1,5,2,2,1,8,4312
"5378",13,399,473,"/",1,"aoa1","broom.pla",31,8,61,2,5,2,2,1,8,4312
"5379",13,400,517,"/",1,"aoa1","chisel.pla",29,8,61,3,5,2,2,1,8,4312
"5380",13,401,536,"/",1,"aoa1","pliers.pla",30,8,61,4,5,2,2,1,8,4312
"5381",13,402,467,"/",1,"aoa1","broom.pla",31,8,62,1,6,2,2,1,8,3124
"5382",13,403,440,"/",1,"aoa1","chisel.pla",29,8,62,2,6,2,2,1,8,3124
"5383",13,404,458,"/",1,"aoa1","pliers.pla",30,8,62,3,6,2,2,1,8,3124
"5384",13,405,553,"/",1,"aoa1","spanner.pla",32,8,62,4,6,2,2,1,8,3124
"5385",13,406,435,"/",1,"aoa1","pepper.pla",18,8,121,1,1,2,2,2,16,1432
"5386",13,407,500,"/",1,"aoa1","chisel.pla",29,6,121,2,1,2,2,2,16,1432
"5387",13,408,575,"/",1,"aoa1","ostrich.pla",27,7,121,3,1,2,2,2,16,1432
"5388",13,409,434,"/",1,"aoa1","tights.pla",23,5,121,4,1,2,2,2,16,1432
"5389",13,410,461,"/",1,"aoa1","chisel.pla",29,6,122,1,2,2,2,2,16,4123
"5390",13,411,421,"/",1,"aoa1","pepper.pla",18,7,122,2,2,2,2,2,16,4123
"5391",13,412,516,"/",1,"aoa1","tights.pla",23,5,122,3,2,2,2,2,16,4123
"5392",13,413,520,"/",1,"aoa1","ostrich.pla",27,8,122,4,2,2,2,2,16,4123
"5393",13,414,494,"/",1,"aoa1","tights.pla",23,6,123,1,3,2,2,2,16,2314
"5394",13,415,469,"/",1,"aoa1","ostrich.pla",27,7,123,2,3,2,2,2,16,2314
"5395",13,416,514,"/",1,"aoa1","pepper.pla",18,5,123,3,3,2,2,2,16,2314
"5396",13,417,477,"/",1,"aoa1","chisel.pla",29,8,123,4,3,2,2,2,16,2314
"5397",13,418,409,"/",1,"aoa1","ostrich.pla",27,5,124,1,4,2,2,2,16,3241
"5398",13,419,533,"/",1,"aoa1","tights.pla",23,8,124,2,4,2,2,2,16,3241
"5399",13,420,550,"/",1,"aoa1","chisel.pla",29,6,124,3,4,2,2,2,16,3241
"5400",13,421,443,"/",1,"aoa1","pepper.pla",18,7,124,4,4,2,2,2,16,3241
"5401",13,422,466,"/",1,"aoa1","tights.pla",23,7,125,1,5,2,2,2,16,2413
"5402",13,423,501,"/",1,"aoa1","chisel.pla",29,8,125,2,5,2,2,2,16,2413
"5403",13,424,483,"/",1,"aoa1","pepper.pla",18,5,125,3,5,2,2,2,16,2413
"5405",13,426,418,"/",1,"aoa1","pepper.pla",18,7,126,1,6,2,2,2,16,1234
"5406",13,427,477,"/",1,"aoa1","tights.pla",23,5,126,2,6,2,2,2,16,1234
"5408",13,429,512,"/",1,"aoa1","chisel.pla",29,8,126,4,6,2,2,2,16,1234
"5425",14,22,447,"/",1,"aoa1","lion.pla",3,1,81,1,1,2,1,2,11,1234
"5426",14,23,418,"/",1,"aoa1","orange.pla",7,2,81,2,1,2,1,2,11,1234
"5427",14,24,465,"/",1,"aoa1","scissors.pla",10,3,81,3,1,2,1,2,11,1234
"5428",14,25,412,"/",1,"aoa1","jumper.pla",13,4,81,4,1,2,1,2,11,1234
"5429",14,26,454,"/",1,"aoa1","scissors.pla",10,3,82,1,2,2,1,2,11,3142
"5430",14,27,400,"/",1,"aoa1","lion.pla",3,1,82,2,2,2,1,2,11,3142
"5431",14,28,411,"/",1,"aoa1","jumper.pla",13,4,82,3,2,2,1,2,11,3142
"5432",14,29,392,"/",1,"aoa1","orange.pla",7,2,82,4,2,2,1,2,11,3142
"5433",14,30,451,"/",1,"aoa1","jumper.pla",13,4,83,1,3,2,1,2,11,4231
"5434",14,31,404,"/",1,"aoa1","orange.pla",7,2,83,2,3,2,1,2,11,4231
"5435",14,32,466,"/",1,"aoa1","scissors.pla",10,3,83,3,3,2,1,2,11,4231
"5436",14,33,406,"/",1,"aoa1","lion.pla",3,1,83,4,3,2,1,2,11,4231
"5437",14,34,406,"/",1,"aoa1","orange.pla",7,2,84,1,4,2,1,2,11,2314
"5438",14,35,457,"/",1,"aoa1","scissors.pla",10,3,84,2,4,2,1,2,11,2314
"5439",14,36,412,"/",1,"aoa1","lion.pla",3,1,84,3,4,2,1,2,11,2314
"5440",14,37,443,"/",1,"aoa1","jumper.pla",13,4,84,4,4,2,1,2,11,2314
"5441",14,38,443,"/",1,"aoa1","lion.pla",3,1,85,1,5,2,1,2,11,1423
"5442",14,39,481,"/",1,"aoa1","jumper.pla",13,4,85,2,5,2,1,2,11,1423
"5443",14,40,405,"/",1,"aoa1","orange.pla",7,2,85,3,5,2,1,2,11,1423
"5444",14,41,442,"/",1,"aoa1","scissors.pla",10,3,85,4,5,2,1,2,11,1423
"5445",14,42,413,"/",1,"aoa1","jumper.pla",13,4,86,1,6,2,1,2,11,4312
"5446",14,43,501,"/",1,"aoa1","scissors.pla",10,3,86,2,6,2,1,2,11,4312
"5447",14,44,373,"/",1,"aoa1","lion.pla",3,1,86,3,6,2,1,2,11,4312
"5448",14,45,393,"/",1,"aoa1","orange.pla",7,2,86,4,6,2,1,2,11,4312
"5449",14,46,409,"/",1,"aoa1","hammer.pla",11,3,17,1,1,2,1,1,3,3214
"5450",14,47,474,"/",1,"aoa1","scissors.pla",10,3,17,2,1,2,1,1,3,3214
"5451",14,48,473,"/",1,"aoa1","ptbrush.pla",9,3,17,3,1,2,1,1,3,3214
"5452",14,49,447,"/",1,"aoa1","ladder.pla",12,3,17,4,1,2,1,1,3,3214
"5453",14,50,370,"/",1,"aoa1","ptbrush.pla",9,3,18,1,2,2,1,1,3,1342
"5454",14,51,435,"/",1,"aoa1","hammer.pla",11,3,18,2,2,2,1,1,3,1342
"5455",14,52,423,"/",1,"aoa1","ladder.pla",12,3,18,3,2,2,1,1,3,1342
"5456",14,53,501,"/",1,"aoa1","scissors.pla",10,3,18,4,2,2,1,1,3,1342
"5457",14,54,393,"/",1,"aoa1","ladder.pla",12,3,19,1,3,2,1,1,3,4123
"5458",14,55,420,"/",1,"aoa1","ptbrush.pla",9,3,19,2,3,2,1,1,3,4123
"5459",14,56,444,"/",1,"aoa1","scissors.pla",10,3,19,3,3,2,1,1,3,4123
"5460",14,57,403,"/",1,"aoa1","hammer.pla",11,3,19,4,3,2,1,1,3,4123
"5461",14,58,427,"/",1,"aoa1","scissors.pla",10,3,20,1,4,2,1,1,3,2431
"5462",14,59,410,"/",1,"aoa1","ladder.pla",12,3,20,2,4,2,1,1,3,2431
"5463",14,60,427,"/",1,"aoa1","hammer.pla",11,3,20,3,4,2,1,1,3,2431
"5464",14,61,419,"/",1,"aoa1","ptbrush.pla",9,3,20,4,4,2,1,1,3,2431
"5465",14,62,390,"/",1,"aoa1","hammer.pla",11,3,21,1,5,2,1,1,3,3142
"5466",14,63,434,"/",1,"aoa1","ptbrush.pla",9,3,21,2,5,2,1,1,3,3142
"5467",14,64,453,"/",1,"aoa1","ladder.pla",12,3,21,3,5,2,1,1,3,3142
"5468",14,65,479,"/",1,"aoa1","scissors.pla",10,3,21,4,5,2,1,1,3,3142
"5469",14,66,430,"/",1,"aoa1","ladder.pla",12,3,22,1,6,2,1,1,3,4231
"5470",14,67,442,"/",1,"aoa1","scissors.pla",10,3,22,2,6,2,1,1,3,4231
"5471",14,68,416,"/",1,"aoa1","hammer.pla",11,3,22,3,6,2,1,1,3,4231
"5472",14,69,444,"/",1,"aoa1","ptbrush.pla",9,3,22,4,6,2,1,1,3,4231
"5473",14,70,484,"/",1,"aoa1","rabbit.pla",2,1,73,1,1,2,1,2,10,1432
"5474",14,71,403,"/",1,"aoa1","shoe.pla",16,4,73,2,1,2,1,2,10,1432
"5475",14,72,407,"/",1,"aoa1","hammer.pla",11,3,73,3,1,2,1,2,10,1432
"5476",14,73,399,"/",1,"aoa1","carrot.pla",8,2,73,4,1,2,1,2,10,1432
"5477",14,74,402,"/",1,"aoa1","shoe.pla",16,4,74,1,2,2,1,2,10,4213
"5478",14,75,451,"/",1,"aoa1","carrot.pla",8,2,74,2,2,2,1,2,10,4213
"5479",14,76,453,"/",1,"aoa1","rabbit.pla",2,1,74,3,2,2,1,2,10,4213
"5480",14,77,439,"/",1,"aoa1","hammer.pla",11,3,74,4,2,2,1,2,10,4213
"5481",14,78,405,"/",1,"aoa1","carrot.pla",8,2,75,1,3,2,1,2,10,2341
"5482",14,79,422,"/",1,"aoa1","hammer.pla",11,3,75,2,3,2,1,2,10,2341
"5483",14,80,386,"/",1,"aoa1","shoe.pla",16,4,75,3,3,2,1,2,10,2341
"5484",14,81,369,"/",1,"aoa1","rabbit.pla",2,1,75,4,3,2,1,2,10,2341
"5485",14,82,395,"/",1,"aoa1","hammer.pla",11,3,76,1,4,2,1,2,10,3124
"5486",14,83,357,"/",1,"aoa1","rabbit.pla",2,1,76,2,4,2,1,2,10,3124
"5487",14,84,472,"/",1,"aoa1","carrot.pla",8,2,76,3,4,2,1,2,10,3124
"5488",14,85,413,"/",1,"aoa1","shoe.pla",16,4,76,4,4,2,1,2,10,3124
"5489",14,86,371,"/",1,"aoa1","rabbit.pla",2,1,77,1,5,2,1,2,10,1432
"5490",14,87,448,"/",1,"aoa1","shoe.pla",16,4,77,2,5,2,1,2,10,1432
"5491",14,88,429,"/",1,"aoa1","hammer.pla",11,3,77,3,5,2,1,2,10,1432
"5492",14,89,365,"/",1,"aoa1","carrot.pla",8,2,77,4,5,2,1,2,10,1432
"5493",14,90,435,"/",1,"aoa1","hammer.pla",11,3,78,1,6,2,1,2,10,3124
"5494",14,91,482,"/",1,"aoa1","rabbit.pla",2,1,78,2,6,2,1,2,10,3124
"5495",14,92,374,"/",1,"aoa1","carrot.pla",8,2,78,3,6,2,1,2,10,3124
"5496",14,93,425,"/",1,"aoa1","shoe.pla",16,4,78,4,6,2,1,2,10,3124
"5497",14,94,483,"/",1,"aoa1","pear.pla",6,2,9,1,1,2,1,1,2,2143
"5498",14,95,434,"/",1,"aoa1","banana.pla",5,2,9,2,1,2,1,1,2,2143
"5499",14,96,378,"/",1,"aoa1","carrot.pla",8,2,9,3,1,2,1,1,2,2143
"5500",14,97,391,"/",1,"aoa1","orange.pla",7,2,9,4,1,2,1,1,2,2143
"5501",14,98,471,"/",1,"aoa1","carrot.pla",8,2,10,1,2,2,1,1,2,4231
"5502",14,99,465,"/",1,"aoa1","pear.pla",6,2,10,2,2,2,1,1,2,4231
"5503",14,100,397,"/",1,"aoa1","orange.pla",7,2,10,3,2,2,1,1,2,4231
"5504",14,101,429,"/",1,"aoa1","banana.pla",5,2,10,4,2,2,1,1,2,4231
"5505",14,102,407,"/",1,"aoa1","orange.pla",7,2,11,1,3,2,1,1,2,3124
"5506",14,103,409,"/",1,"aoa1","banana.pla",5,2,11,2,3,2,1,1,2,3124
"5507",14,104,547,"/",1,"aoa1","pear.pla",6,2,11,3,3,2,1,1,2,3124
"5508",14,105,446,"/",1,"aoa1","carrot.pla",8,2,11,4,3,2,1,1,2,3124
"5509",14,106,406,"/",1,"aoa1","banana.pla",5,2,12,1,4,2,1,1,2,1342
"5510",14,107,393,"/",1,"aoa1","orange.pla",7,2,12,2,4,2,1,1,2,1342
"5511",14,108,440,"/",1,"aoa1","carrot.pla",8,2,12,3,4,2,1,1,2,1342
"5512",14,109,412,"/",1,"aoa1","pear.pla",6,2,12,4,4,2,1,1,2,1342
"5513",14,110,451,"/",1,"aoa1","orange.pla",7,2,13,1,5,2,1,1,2,3214
"5514",14,111,493,"/",1,"aoa1","pear.pla",6,2,13,2,5,2,1,1,2,3214
"5515",14,112,426,"/",1,"aoa1","banana.pla",5,2,13,3,5,2,1,1,2,3214
"5516",14,113,441,"/",1,"aoa1","carrot.pla",8,2,13,4,5,2,1,1,2,3214
"5517",14,114,423,"/",1,"aoa1","banana.pla",5,2,14,1,6,2,1,1,2,1432
"5518",14,115,413,"/",1,"aoa1","carrot.pla",8,2,14,2,6,2,1,1,2,1432
"5519",14,116,436,"/",1,"aoa1","orange.pla",7,2,14,3,6,2,1,1,2,1432
"5520",14,117,498,"/",1,"aoa1","pear.pla",6,2,14,4,6,2,1,1,2,1432
"5521",14,120,499,"/",1,"aoa1","frog.pla",4,1,1,1,1,2,1,1,1,4123
"5522",14,121,454,"/",1,"aoa1","spider.pla",1,1,1,2,1,2,1,1,1,4123
"5523",14,122,417,"/",1,"aoa1","rabbit.pla",2,1,1,3,1,2,1,1,1,4123
"5524",14,123,406,"/",1,"aoa1","lion.pla",3,1,1,4,1,2,1,1,1,4123
"5525",14,124,503,"/",1,"aoa1","spider.pla",1,1,2,1,2,2,1,1,1,1432
"5526",14,125,441,"/",1,"aoa1","frog.pla",4,1,2,2,2,2,1,1,1,1432
"5527",14,126,409,"/",1,"aoa1","lion.pla",3,1,2,3,2,2,1,1,1,1432
"5528",14,127,424,"/",1,"aoa1","rabbit.pla",2,1,2,4,2,2,1,1,1,1432
"5529",14,128,397,"/",1,"aoa1","lion.pla",3,1,3,1,3,2,1,1,1,3241
"5530",14,129,455,"/",1,"aoa1","rabbit.pla",2,1,3,2,3,2,1,1,1,3241
"5531",14,130,484,"/",1,"aoa1","frog.pla",4,1,3,3,3,2,1,1,1,3241
"5532",14,131,573,"/",1,"aoa1","spider.pla",1,1,3,4,3,2,1,1,1,3241
"5533",14,132,384,"/",1,"aoa1","rabbit.pla",2,1,4,1,4,2,1,1,1,2314
"5534",14,133,408,"/",1,"aoa1","lion.pla",3,1,4,2,4,2,1,1,1,2314
"5535",14,134,551,"/",1,"aoa1","spider.pla",1,1,4,3,4,2,1,1,1,2314
"5536",14,135,494,"/",1,"aoa1","frog.pla",4,1,4,4,4,2,1,1,1,2314
"5537",14,136,544,"/",1,"aoa1","lion.pla",3,1,5,1,5,2,1,1,1,3142
"5538",14,137,481,"/",1,"aoa1","spider.pla",1,1,5,2,5,2,1,1,1,3142
"5539",14,138,360,"/",1,"aoa1","frog.pla",4,1,5,3,5,2,1,1,1,3142
"5540",14,139,442,"/",1,"aoa1","rabbit.pla",2,1,5,4,5,2,1,1,1,3142
"5541",14,140,499,"/",1,"aoa1","frog.pla",4,1,6,1,6,2,1,1,1,4321
"5542",14,141,443,"/",1,"aoa1","lion.pla",3,1,6,2,6,2,1,1,1,4321
"5543",14,142,438,"/",1,"aoa1","rabbit.pla",2,1,6,3,6,2,1,1,1,4321
"5544",14,143,439,"/",1,"aoa1","spider.pla",1,1,6,4,6,2,1,1,1,4321
"5545",14,144,477,"/",1,"aoa1","ptbrush.pla",9,3,65,1,1,2,1,2,9,3124
"5546",14,145,428,"/",1,"aoa1","frog.pla",4,1,65,2,1,2,1,2,9,3124
"5547",14,146,411,"/",1,"aoa1","banana.pla",5,2,65,3,1,2,1,2,9,3124
"5548",14,147,480,"/",1,"aoa1","trousers.pla",14,4,65,4,1,2,1,2,9,3124
